ts,match_seconds,period_name,incident_name,category,home_value,away_value,player_name,confidence_grade
2026-05-28 00:31:29.030138300+00:00,0,,Player Minutes Played,player_stat,,,Ignacio Sosa,0.5
2026-05-28 00:31:29.032634700+00:00,0,,Clearances,other,,,Edson Castillo,1.0
2026-05-28 00:31:29.035578200+00:00,0,,Player Assists,player_stat,,,Edson Castillo,1.0
2026-05-28 00:31:29.039668600+00:00,0,,PlayerShotsOffTarget,shot,,,Edson Castillo,1.0
2026-05-28 00:31:29.042259200+00:00,0,,Player Blocked Shots,shot,,,Edson Castillo,1.0
2026-05-28 00:31:29.044914400+00:00,0,,PlayerFouls,foul,,,Edson Castillo,1.0
2026-05-28 00:31:29.047613200+00:00,0,,Player Interceptions,player_stat,,,Edson Castillo,1.0
2026-05-28 00:31:29.050207700+00:00,0,,Offsides,offside,,,Edson Castillo,1.0
2026-05-28 00:31:29.052679800+00:00,0,,Player Total Shots (Raw),shot,,,Edson Castillo,1.0
2026-05-28 00:31:29.055444300+00:00,0,,Player Crosses,player_stat,,,Edson Castillo,1.0
2026-05-28 00:31:29.058326500+00:00,0,,Player Yellow Card,card_yellow,,,Edson Castillo,1.0
2026-05-28 00:31:29.060909300+00:00,0,,PlayerShotsOnTarget,shot,,,Edson Castillo,1.0
2026-05-28 00:31:29.063772100+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Edson Castillo,1.0
2026-05-28 00:31:29.066459300+00:00,0,,Player Red Card,card_red,,,Edson Castillo,1.0
2026-05-28 00:31:29.069024+00:00,0,,Player Goals,goal_stat,,,Edson Castillo,1.0
2026-05-28 00:31:29.074173700+00:00,0,,Clearances,other,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.080235700+00:00,0,,PlayerShotsOffTarget,shot,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.082876600+00:00,0,,Player Assists,player_stat,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.086278700+00:00,0,,Player Blocked Shots,shot,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.088980+00:00,0,,PlayerFouls,foul,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.091669600+00:00,0,,Player Passes,player_stat,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.094438600+00:00,0,,Player Interceptions,player_stat,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.097070800+00:00,0,,Offsides,offside,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.099679500+00:00,0,,Player Completed Passes (Raw),player_stat,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.102487700+00:00,0,,Player Total Shots (Raw),shot,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.105276200+00:00,0,,Player Crosses,player_stat,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.107959800+00:00,0,,Player Yellow Card,card_yellow,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.110854900+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.113529700+00:00,0,,PlayerShotsOnTarget,shot,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.116378500+00:00,0,,Player Red Card,card_red,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.119193700+00:00,0,,Player Goals,goal_stat,,,Ezequiel Neira,1.0
2026-05-28 00:31:29.124287100+00:00,0,,Clearances,other,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.126982800+00:00,0,,Player Assists,player_stat,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.130186600+00:00,0,,PlayerShotsOffTarget,shot,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.132646600+00:00,0,,Player Blocked Shots,shot,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.135315600+00:00,0,,PlayerFouls,foul,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.137946500+00:00,0,,Player Passes,player_stat,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.141127800+00:00,0,,Player Interceptions,player_stat,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.143734400+00:00,0,,Offsides,offside,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.146593500+00:00,0,,Player Completed Passes (Raw),player_stat,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.149476900+00:00,0,,Player Crosses,player_stat,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.152305100+00:00,0,,Player Total Shots (Raw),shot,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.154829500+00:00,0,,Player Yellow Card,card_yellow,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.157517500+00:00,0,,PlayerShotsOnTarget,shot,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.160406500+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.163485700+00:00,0,,Player Goals,goal_stat,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.169329300+00:00,0,,Player Red Card,card_red,,,Rodriguinho Huendra,1.0
2026-05-28 00:31:29.172160100+00:00,0,,PlayerShotsOffTarget,shot,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.174855800+00:00,0,,Player Assists,player_stat,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.177628700+00:00,0,,Player Blocked Shots,shot,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.180493600+00:00,0,,Clearances,other,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.186826500+00:00,0,,Player Passes,player_stat,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.189819100+00:00,0,,PlayerFouls,foul,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.192622800+00:00,0,,Player Interceptions,player_stat,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.195183700+00:00,0,,Player Completed Passes (Raw),player_stat,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.197872500+00:00,0,,Offsides,offside,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.201547900+00:00,0,,Player Crosses,player_stat,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.204382100+00:00,0,,Player Yellow Card,card_yellow,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.207219900+00:00,0,,Player Total Shots (Raw),shot,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.210151400+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.213102600+00:00,0,,PlayerShotsOnTarget,shot,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.215690800+00:00,0,,Player Red Card,card_red,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.220596300+00:00,0,,Player Goals,goal_stat,,,Alix Vinicius de Souza Sampaio,1.0
2026-05-28 00:31:29.223123700+00:00,0,,PlayerShotsOffTarget,shot,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.225727300+00:00,0,,Player Assists,player_stat,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.228383700+00:00,0,,Player Blocked Shots,shot,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.230793200+00:00,0,,Player Passes,player_stat,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.233441500+00:00,0,,Player Interceptions,player_stat,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.236115600+00:00,0,,PlayerFouls,foul,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.238749300+00:00,0,,Offsides,offside,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.241354400+00:00,0,,Player Completed Passes (Raw),player_stat,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.243983100+00:00,0,,Player Total Shots (Raw),shot,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.246722700+00:00,0,,Player Crosses,player_stat,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.249366300+00:00,0,,Player Yellow Card,card_yellow,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.251818400+00:00,0,,PlayerShotsOnTarget,shot,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.255109200+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.257758800+00:00,0,,Clearances,other,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.260463300+00:00,0,,Player Red Card,card_red,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.263057700+00:00,0,,Player Goals,goal_stat,,,Vinicius Mendonça Pereira,1.0
2026-05-28 00:31:29.265623200+00:00,0,,Player Minutes Played,player_stat,,,Vinicius Mendonça Pereira,0.5
2026-05-28 00:31:29.267954600+00:00,0,,Clearances,other,,,Gustavo Marques,1.0
2026-05-28 00:31:29.270632200+00:00,0,,PlayerShotsOffTarget,shot,,,Gustavo Marques,1.0
2026-05-28 00:31:29.273358+00:00,0,,Player Assists,player_stat,,,Gustavo Marques,1.0
2026-05-28 00:31:29.280698600+00:00,0,,Player Blocked Shots,shot,,,Gustavo Marques,1.0
2026-05-28 00:31:29.283541700+00:00,0,,PlayerFouls,foul,,,Gustavo Marques,1.0
2026-05-28 00:31:29.286193600+00:00,0,,Player Passes,player_stat,,,Gustavo Marques,1.0
2026-05-28 00:31:29.289045300+00:00,0,,Player Interceptions,player_stat,,,Gustavo Marques,1.0
2026-05-28 00:31:29.291784300+00:00,0,,Offsides,offside,,,Gustavo Marques,1.0
2026-05-28 00:31:29.294674900+00:00,0,,Player Completed Passes (Raw),player_stat,,,Gustavo Marques,1.0
2026-05-28 00:31:29.297470800+00:00,0,,Player Crosses,player_stat,,,Gustavo Marques,1.0
2026-05-28 00:31:29.300231500+00:00,0,,Player Total Shots (Raw),shot,,,Gustavo Marques,1.0
2026-05-28 00:31:29.302782800+00:00,0,,Player Yellow Card,card_yellow,,,Gustavo Marques,1.0
2026-05-28 00:31:29.305335300+00:00,0,,Player Goals,goal_stat,,,Gustavo Marques,1.0
2026-05-28 00:31:29.308063+00:00,0,,PlayerShotsOnTarget,shot,,,Gustavo Marques,1.0
2026-05-28 00:31:29.310963300+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Gustavo Marques,1.0
2026-05-28 00:31:29.314522800+00:00,0,,Player Red Card,card_red,,,Gustavo Marques,1.0
2026-05-28 00:31:29.317362400+00:00,0,,Player Assists,player_stat,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.320407100+00:00,0,,PlayerShotsOffTarget,shot,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.323086500+00:00,0,,Clearances,other,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.328285800+00:00,0,,Player Blocked Shots,shot,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.331287900+00:00,0,,PlayerFouls,foul,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.333893800+00:00,0,,Player Passes,player_stat,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.336681200+00:00,0,,Player Interceptions,player_stat,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.339483900+00:00,0,,Player Completed Passes (Raw),player_stat,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.342358+00:00,0,,Offsides,offside,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.345386500+00:00,0,,Player Crosses,player_stat,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.348136700+00:00,0,,Player Yellow Card,card_yellow,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.350870700+00:00,0,,PlayerShotsOnTarget,shot,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.353667700+00:00,0,,Player Total Shots (Raw),shot,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.356716700+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.359541500+00:00,0,,Player Red Card,card_red,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.362263100+00:00,0,,Player Goals,goal_stat,,,Leonardo Aponte,1.0
2026-05-28 00:31:29.367997300+00:00,0,,Clearances,other,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.377283500+00:00,0,,PlayerShotsOffTarget,shot,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.379985100+00:00,0,,Player Blocked Shots,shot,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.382516+00:00,0,,Player Assists,player_stat,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.385034+00:00,0,,PlayerFouls,foul,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.387870300+00:00,0,,Player Passes,player_stat,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.390490600+00:00,0,,Player Interceptions,player_stat,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.393195800+00:00,0,,Offsides,offside,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.395796100+00:00,0,,Player Completed Passes (Raw),player_stat,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.398796500+00:00,0,,Player Crosses,player_stat,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.401415300+00:00,0,,Player Total Shots (Raw),shot,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.403998500+00:00,0,,Player Yellow Card,card_yellow,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.406732100+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.409554700+00:00,0,,PlayerShotsOnTarget,shot,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.412335800+00:00,0,,Player Goals,goal_stat,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.415086600+00:00,0,,Player Red Card,card_red,,,Alexander Gonzalez,1.0
2026-05-28 00:31:29.420401700+00:00,0,,Clearances,other,,,Loureins Martinez,1.0
2026-05-28 00:31:29.423144800+00:00,0,,PlayerShotsOffTarget,shot,,,Loureins Martinez,1.0
2026-05-28 00:31:29.425699400+00:00,0,,Player Assists,player_stat,,,Loureins Martinez,1.0
2026-05-28 00:31:29.428433700+00:00,0,,Player Blocked Shots,shot,,,Loureins Martinez,1.0
2026-05-28 00:31:29.431907900+00:00,0,,PlayerFouls,foul,,,Loureins Martinez,1.0
2026-05-28 00:31:29.434625200+00:00,0,,Player Interceptions,player_stat,,,Loureins Martinez,1.0
2026-05-28 00:31:29.437195400+00:00,0,,Player Passes,player_stat,,,Loureins Martinez,1.0
2026-05-28 00:31:29.440001600+00:00,0,,Player Completed Passes (Raw),player_stat,,,Loureins Martinez,1.0
2026-05-28 00:31:29.442758+00:00,0,,Player Crosses,player_stat,,,Loureins Martinez,1.0
2026-05-28 00:31:29.445494200+00:00,0,,Offsides,offside,,,Loureins Martinez,1.0
2026-05-28 00:31:29.448026600+00:00,0,,Player Total Shots (Raw),shot,,,Loureins Martinez,1.0
2026-05-28 00:31:29.450793100+00:00,0,,PlayerShotsOnTarget,shot,,,Loureins Martinez,1.0
2026-05-28 00:31:29.453281300+00:00,0,,Player Yellow Card,card_yellow,,,Loureins Martinez,1.0
2026-05-28 00:31:29.455912400+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Loureins Martinez,1.0
2026-05-28 00:31:29.458895600+00:00,0,,Player Red Card,card_red,,,Loureins Martinez,1.0
2026-05-28 00:31:29.465100900+00:00,0,,Player Goals,goal_stat,,,Loureins Martinez,1.0
2026-05-28 00:31:29.468044+00:00,0,,Player Minutes Played,player_stat,,,Loureins Martinez,0.5
2026-05-28 00:31:29.470440200+00:00,0,,Clearances,other,,,Edson Tortolero,1.0
2026-05-28 00:31:29.473096200+00:00,0,,PlayerShotsOffTarget,shot,,,Edson Tortolero,1.0
2026-05-28 00:31:29.475645200+00:00,0,,Player Blocked Shots,shot,,,Edson Tortolero,1.0
2026-05-28 00:31:29.478316200+00:00,0,,Player Assists,player_stat,,,Edson Tortolero,1.0
2026-05-28 00:31:29.480938800+00:00,0,,PlayerFouls,foul,,,Edson Tortolero,1.0
2026-05-28 00:31:29.483451600+00:00,0,,Player Passes,player_stat,,,Edson Tortolero,1.0
2026-05-28 00:31:29.485957+00:00,0,,Player Interceptions,player_stat,,,Edson Tortolero,1.0
2026-05-28 00:31:29.489256400+00:00,0,,Player Completed Passes (Raw),player_stat,,,Edson Tortolero,1.0
2026-05-28 00:31:29.492249100+00:00,0,,Player Crosses,player_stat,,,Edson Tortolero,1.0
2026-05-28 00:31:29.495227900+00:00,0,,Offsides,offside,,,Edson Tortolero,1.0
2026-05-28 00:31:29.498071400+00:00,0,,Player Total Shots (Raw),shot,,,Edson Tortolero,1.0
2026-05-28 00:31:29.500614+00:00,0,,Player Yellow Card,card_yellow,,,Edson Tortolero,1.0
2026-05-28 00:31:29.503198+00:00,0,,PlayerShotsOnTarget,shot,,,Edson Tortolero,1.0
2026-05-28 00:31:29.506110900+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Edson Tortolero,1.0
2026-05-28 00:31:29.508869600+00:00,0,,Player Red Card,card_red,,,Edson Tortolero,1.0
2026-05-28 00:31:29.511655200+00:00,0,,Player Goals,goal_stat,,,Edson Tortolero,1.0
2026-05-28 00:31:29.517167300+00:00,0,,Clearances,other,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.519910400+00:00,0,,PlayerShotsOffTarget,shot,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.522619800+00:00,0,,Player Assists,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.525284400+00:00,0,,Player Blocked Shots,shot,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.528011200+00:00,0,,Player Passes,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.530816200+00:00,0,,PlayerFouls,foul,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.533585300+00:00,0,,Offsides,offside,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.536711400+00:00,0,,Player Interceptions,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.539829+00:00,0,,Player Completed Passes (Raw),player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.542510900+00:00,0,,Player Crosses,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.550153800+00:00,0,,Player Total Shots (Raw),shot,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.553177500+00:00,0,,Player Yellow Card,card_yellow,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.555911900+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.558586+00:00,0,,PlayerShotsOnTarget,shot,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.561503600+00:00,0,,Player Red Card,card_red,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.564285400+00:00,0,,Player Goals,goal_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:29.569447900+00:00,0,,Clearances,other,,,Jose Duran,1.0
